# date    flux       error  
2456844.179494892     1.00118096     0.0001
2456844.199926718     1.001160338     0.0001
2456844.220358443     1.001230584     0.0001
2456844.240790068     1.000995298     0.0001
2456844.261221893     1.001156045     0.0001
2456844.281653617     1.001027592     0.0001
2456844.302085242     1.001182423     0.0001
2456844.322517066     1.00131624     0.0001
2456844.34294879     1.00101375     0.0001
2456844.363380514     1.001022399     0.0001
2456844.445107408     1.001333575     0.0001
2456844.465539131     1.001220475     0.0001
2456844.485970855     1.001212154     0.0001
2456844.506402577     1.001234004     0.0001
2456844.5268343     1.001131595     0.0001
2456844.547266123     1.00106768     0.0001
2456844.567697745     1.001095851     0.0001
2456844.588129467     1.001315294     0.0001
2456844.608561289     1.001103898     0.0001
2456844.628992911     1.00135231     0.0001
2456844.649424733     1.001109132     0.0001
2456844.669856454     1.001101342     0.0001
2456844.690288076     1.001121543     0.0001
2456844.710719897     1.001342939     0.0001
2456844.731151618     1.00123027     0.0001
2456844.751583239     1.001108605     0.0001
2456844.77201506     1.001161663     0.0001
2456844.79244678     1.001170921     0.0001
2456844.812878401     1.001192629     0.0001
2456844.833310221     1.001200608     0.0001
2456844.853741941     1.001286789     0.0001
2456844.874173661     1.001244058     0.0001
2456844.894605381     1.00122128     0.0001
2456844.915037101     1.001247752     0.0001
2456844.93546892     1.001364403     0.0001
2456844.95590054     1.001392701     0.0001
2456844.996764078     1.001412568     0.0001
2456845.017195797     1.001325395     0.0001
2456845.037627415     1.001169664     0.0001
2456845.058059234     1.0014058     0.0001
2456845.078490852     1.00130962     0.0001
2456845.098922571     1.001361139     0.0001
2456845.119354389     1.001420898     0.0001
2456845.139786007     1.001441539     0.0001
2456845.160217725     1.001495786     0.0001
2456845.180649542     1.001504192     0.0001
2456845.20108116     1.001279716     0.0001
2456845.221512877     1.001113431     0.0001
2456845.241944694     1.001309433     0.0001
2456845.262376311     1.001464753     0.0001
2456845.282808128     1.001329341     0.0001
2456845.303239845     1.001697414     0.0001
2456845.323671462     1.001407665     0.0001
2456845.344103278     1.001436116     0.0001
2456845.364534994     1.001619454     0.0001
2456845.425830142     1.001155813     0.0001
2456845.446261858     1.001046864     0.0001
2456845.466693573     1.001102825     0.0001
2456845.487125289     1.001213234     0.0001
2456845.507557004     1.001182501     0.0001
2456845.527988719     1.001109865     0.0001
2456845.548420434     1.001166591     0.0001
2456845.568852249     1.001271218     0.0001
2456845.589283963     1.000939278     0.0001
2456845.609715578     1.000944764     0.0001
2456845.630147392     1.000981663     0.0001
2456845.650579106     1.000935573     0.0001
2456845.67101072     1.000954037     0.0001
2456845.691442534     1.001153219     0.0001
2456845.711874248     1.00100486     0.0001
2456845.732305861     1.001149566     0.0001
2456845.752737675     1.00136758     0.0001
2456845.773169388     1.000749013     0.0001
2456845.793601001     1.000944809     0.0001
2456845.814032814     1.000805853     0.0001
2456845.834464527     1.000861494     0.0001
2456845.916191377     1.001110141     0.0001
2456845.936623089     1.001140164     0.0001
2456845.957054801     1.001104761     0.0001
2456845.997918224     1.001043333     0.0001
2456846.018349936     1.001173601     0.0001
2456846.038781647     1.001437576     0.0001
2456846.059213358     1.001142628     0.0001
2456846.079645069     1.001065694     0.0001
2456846.10007688     1.000947831     0.0001
2456846.120508491     1.000858216     0.0001
2456846.161372012     1.001082422     0.0001
2456846.181803622     1.000978273     0.0001
2456846.202235432     1.000925665     0.0001
2456846.222667143     1.001143622     0.0001
2456846.243098752     1.001146129     0.0001
2456846.263530562     1.000992391     0.0001
2456846.283962272     1.000794851     0.0001
2456846.304393881     1.000942023     0.0001
2456846.324825691     1.001028509     0.0001
2456846.3452574     1.001145865     0.0001
2456846.365689009     1.001122526     0.0001
2456846.386120818     1.001034107     0.0001
2456846.406552527     1.001046538     0.0001
2456846.426984235     1.001026243     0.0001
2456846.447415944     1.001038963     0.0001
2456846.467847652     1.001104205     0.0001
2456846.48827936     1.000953461     0.0001
2456846.508711068     1.000902931     0.0001
2456846.529142776     1.00109766     0.0001
2456846.549574484     1.00110262     0.0001
2456846.570006192     1.001063825     0.0001
2456846.590437899     1.001060522     0.0001
2456846.631301314     1.001015002     0.0001
2456846.651733021     1.000925268     0.0001
2456846.672164828     1.000950763     0.0001
2456846.692596435     1.000812387     0.0001
2456846.713028141     1.00096237     0.0001
2456846.733459948     1.001030161     0.0001
2456846.753891554     1.000886826     0.0001
2456846.77432336     1.000722484     0.0001
2456846.794755067     1.000708331     0.0001
2456846.815186672     1.000750878     0.0001
2456846.896913595     1.000954018     0.0001
2456846.9173453     1.001195161     0.0001
2456846.937777005     1.000921754     0.0001
2456846.95820871     1.001009717     0.0001
2456846.978640415     1.001085623     0.0001
2456846.99907212     1.00089159     0.0001
2456847.019503825     1.001019922     0.0001
2456847.039935529     1.00118246     0.0001
2456847.060367334     1.001009984     0.0001
2456847.080799038     1.000995047     0.0001
2456847.101230642     1.001043594     0.0001
2456847.121662446     1.0008507     0.0001
2456847.142094149     1.001138004     0.0001
2456847.162525753     1.00103807     0.0001
2456847.182957557     1.00083829     0.0001
2456847.20338926     1.001222135     0.0001
2456847.223820863     1.000979393     0.0001
2456847.244252666     1.000956438     0.0001
2456847.264684269     1.001034761     0.0001
2456847.285115972     1.000857245     0.0001
2456847.305547775     1.000853392     0.0001
2456847.325979377     1.000974772     0.0001
2456847.34641118     1.000976262     0.0001
2456847.366842882     1.001048855     0.0001
2456847.387274485     1.000892007     0.0001
2456847.407706287     1.000945422     0.0001
2456847.428137988     1.000953756     0.0001
2456847.44856969     1.001131294     0.0001
2456847.469001392     1.001137946     0.0001
2456847.489433093     1.000887558     0.0001
2456847.509864795     1.001097962     0.0001
2456847.530296496     1.001106917     0.0001
2456847.550728197     1.000938697     0.0001
2456847.571159898     1.001152791     0.0001
2456847.591591699     1.001177836     0.0001
2456847.6120233     1.001265476     0.0001
2456847.632455101     1.001545918     0.0001
2456847.652886801     1.001419043     0.0001
2456847.673318401     1.001274266     0.0001
2456847.693750202     1.001301551     0.0001
2456847.714181902     1.001217724     0.0001
2456847.734613502     1.00135668     0.0001
2456847.755045302     1.001502058     0.0001
2456847.775477001     1.001097803     0.0001
2456847.795908601     1.001352449     0.0001
2456847.8163404     1.001127263     0.0001
2456847.877635498     1.000994712     0.0001
2456847.898067197     1.000884399     0.0001
2456847.918498896     1.000902045     0.0001
2456847.938930595     1.000971397     0.0001
2456847.959362293     1.000971187     0.0001
2456847.979793992     1.000762634     0.0001
2456850.860662908     1.000810496     0.0001
2456850.881094691     1.000963581     0.0001
2456850.901526273     1.001153108     0.0001
2456850.921957955     1.000971496     0.0001
2456850.942389738     1.000936456     0.0001
2456850.96282132     1.000982272     0.0001
2456851.003684784     1.000957935     0.0001
2456851.024116366     1.001259143     0.0001
2456851.044548048     1.000868986     0.0001
2456851.06497983     1.000722268     0.0001
2456851.085411411     1.000919067     0.0001
2456851.105843193     1.000757783     0.0001
2456851.126274874     1.000901736     0.0001
2456851.146706556     1.000927064     0.0001
2456851.167138237     1.000919384     0.0001
2456851.187569918     1.00104729     0.0001
2456851.208001599     1.00107692     0.0001
2456851.22843328     1.000566092     0.0001
2456851.248864961     1.000866152     0.0001
2456851.269296642     1.000700303     0.0001
2456851.289728423     1.000882454     0.0001
2456851.310160003     1.001035714     0.0001
2456851.330591684     1.000627909     0.0001
2456851.351023464     1.000865453     0.0001
2456851.371455045     1.000836113     0.0001
2456851.391886825     1.000768723     0.0001
2456851.412318505     1.000925499     0.0001
2456851.432750085     1.000657061     0.0001
2456851.453181865     1.000887495     0.0001
2456851.473613545     1.000804605     0.0001
2456851.494045125     1.000998935     0.0001
2456851.514476905     1.00083583     0.0001
2456851.534908484     1.000802062     0.0001
2456851.555340164     1.000594278     0.0001
2456851.575771943     1.000748382     0.0001
2456851.596203523     1.000872841     0.0001
2456851.616635302     1.000680813     0.0001
2456851.637066981     1.000831887     0.0001
2456851.65749866     1.000709216     0.0001
2456851.677930339     1.000729061     0.0001
2456851.698362018     1.00073044     0.0001
2456851.718793697     1.000334047     0.0001
2456851.739225376     1.000429914     0.0001
2456851.82095209     1.000918376     0.0001
2456851.841383868     1.000562747     0.0001
2456851.861815546     1.003516872     0.0001
2456851.882247124     1.000789473     0.0001
2456851.902678902     1.000753252     0.0001
2456851.943542158     1.000685041     0.0001
2456851.963973936     1.000721045     0.0001
2456851.984405614     1.000835283     0.0001
2456852.004837191     1.000741569     0.0001
2456852.025268969     1.000654914     0.0001
2456852.045700646     1.000708122     0.0001
2456852.066132223     1.00061525     0.0001
2456852.086564001     1.000766591     0.0001
2456852.106995678     1.000607644     0.0001
2456852.127427355     1.000767762     0.0001
2456852.147859032     1.000789924     0.0001
2456852.168290709     1.000695139     0.0001
2456852.188722386     1.000773005     0.0001
2456852.209154062     1.000613613     0.0001
2456852.229585739     1.000555829     0.0001
2456852.250017416     1.000789426     0.0001
2456852.270449092     1.000646558     0.0001
2456852.290880769     1.000565688     0.0001
2456852.311312445     1.00045699     0.0001
2456852.331744121     1.000587628     0.0001
2456852.352175898     1.000659713     0.0001
2456852.372607574     1.000651429     0.0001
2456852.39303915     1.000435035     0.0001
2456852.413470926     1.000657942     0.0001
2456852.433902601     1.000554601     0.0001
2456852.454334177     1.000446843     0.0001
2456852.474765953     1.000611298     0.0001
2456852.495197629     1.000341966     0.0001
2456852.515629204     1.00035004     0.0001
2456852.536060979     1.000602883     0.0001
2456852.556492655     1.000426288     0.0001
2456852.57692423     1.000545091     0.0001
2456852.597356005     1.000456245     0.0001
2456852.61778768     1.000299747     0.0001
2456852.638219455     1.00042959     0.0001
2456852.65865103     1.000375255     0.0001
2456852.679082705     1.000160571     0.0001
2456852.69951448     1.000385314     0.0001
2456852.719946055     1.000292149     0.0001
2456852.781241179     1.000500874     0.0001
2456852.801672753     1.000417897     0.0001
2456852.822104527     1.000531144     0.0001
2456852.842536202     1.000480032     0.0001
2456852.862967876     1.000528077     0.0001
2456852.88339955     1.000444127     0.0001
2456852.903831124     1.000472922     0.0001
2456852.924262898     1.000368345     0.0001
2456852.944694572     1.000641851     0.0001
2456852.965126146     1.00051527     0.0001
2456852.985557919     1.000443478     0.0001
2456853.005989593     1.000117349     0.0001
2456853.026421167     1.000488188     0.0001
2456853.04685294     1.000233208     0.0001
2456853.067284614     1.000389161     0.0001
2456853.087716187     1.000470509     0.0001
2456853.10814796     1.00043139     0.0001
2456853.128579633     1.000457444     0.0001
2456853.149011407     1.00015978     0.0001
2456853.16944298     1.000334714     0.0001
2456853.189874653     1.0003451     0.0001
2456853.210306426     1.000376696     0.0001
2456853.230737998     1.000397816     0.0001
2456853.251169671     1.000128907     0.0001
2456853.271601444     1.000107429     0.0001
2456853.292033116     1.000286193     0.0001
2456853.312464689     1.000286395     0.0001
2456853.332896461     1.000508551     0.0001
2456853.353328134     1.000395105     0.0001
2456853.373759806     1.000141541     0.0001
2456853.394191479     1.000359895     0.0001
2456853.414623151     1.000530681     0.0001
2456853.435054923     1.000438352     0.0001
2456853.455486495     1.000261193     0.0001
2456853.475918167     1.000249618     0.0001
2456853.496349839     1.000148463     0.0001
2456853.516781511     1.000272251     0.0001
2456853.537213182     1.000331246     0.0001
2456853.557644854     1.000212329     0.0001
2456853.578076526     0.999977303     0.0001
2456853.598508197     0.999123119     0.0001
2456853.618939869     0.998782528     0.0001
2456853.63937154     0.998695358     0.0001
2456853.659803311     0.998794451     0.0001
2456853.680234883     0.999364392     0.0001
2456853.700666554     1.000230669     0.0001
2456853.721098325     1.000314438     0.0001
2456853.741529896     1.000190356     0.0001
2456853.761961567     0.999954667     0.0001
2456853.782393338     1.000102918     0.0001
2456853.802825009     1.00020719     0.0001
2456853.82325658     1.000137243     0.0001
2456853.843688351     1.000050458     0.0001
2456853.864120021     1.000236599     0.0001
2456853.884551692     1.000137729     0.0001
2456853.904983362     1.000346148     0.0001
2456853.925415033     1.000090942     0.0001
2456853.945846703     1.000164567     0.0001
2456853.966278374     1.000166336     0.0001
2456853.986710044     1.000084637     0.0001
2456854.007141814     1.000141906     0.0001
2456854.027573384     1.000051585     0.0001
2456854.048005054     1.000092238     0.0001
2456854.068436824     1.000202667     0.0001
2456854.088868394     1.000146147     0.0001
2456854.109300064     1.000179121     0.0001
2456854.129731834     1.00008071     0.0001
2456854.150163404     1.000005757     0.0001
2456854.170595173     0.999992168     0.0001
2456854.191026843     1.000083168     0.0001
2456854.211458413     1.000186818     0.0001
2456854.231890182     1.000088001     0.0001
2456854.252321852     1.000013231     0.0001
2456854.272753421     1.000116134     0.0001
2456854.29318519     1.000050655     0.0001
2456854.31361676     1.000235206     0.0001
2456854.334048429     1.000292024     0.0001
2456854.354480198     1.00000672     0.0001
2456854.374911867     1.000028564     0.0001
2456854.395343536     1.000066994     0.0001
2456854.415775205     0.999953969     0.0001
2456854.436206874     1.000126379     0.0001
2456854.456638543     1.000075281     0.0001
2456854.477070211     0.999910057     0.0001
2456854.49750188     1.000045939     0.0001
2456854.517933649     1.000072374     0.0001
2456854.538365217     1.000017864     0.0001
2456854.558796886     1.00005976     0.0001
2456854.579228654     0.999888954     0.0001
2456854.599660223     1.000059376     0.0001
2456854.620091991     1.000031459     0.0001
2456854.640523659     0.999978758     0.0001
2456854.660955228     1.000015244     0.0001
2456854.681386996     0.999945595     0.0001
2456854.722250232     1.000025697     0.0001
2456854.742682     0.999947608     0.0001
2456854.763113668     1.000216651     0.0001
2456854.783545236     1.000049975     0.0001
2456854.803977004     0.99987911     0.0001
2456854.824408671     0.999821865     0.0001
2456854.844840339     0.999864958     0.0001
2456854.865272007     0.999917482     0.0001
2456854.885703674     1.000022604     0.0001
2456854.906135342     0.999951497     0.0001
2456854.926567009     0.999861633     0.0001
2456854.946998677     1.000129249     0.0001
2456854.967430344     0.999775651     0.0001
2456854.987862011     1.000025103     0.0001
2456855.008293679     1.000033778     0.0001
2456855.028725446     0.999980691     0.0001
2456855.049157013     1.000010021     0.0001
2456855.06958868     0.999907329     0.0001
2456855.090020447     0.999812004     0.0001
2456855.110452014     1.000027003     0.0001
2456855.130883781     1.0000285     0.0001
2456855.151315448     0.999921283     0.0001
2456855.171747015     1.000020916     0.0001
2456855.192178782     0.999890142     0.0001
2456855.212610448     1.000102644     0.0001
2456855.233042015     0.999941381     0.0001
2456855.253473782     1.000120008     0.0001
2456855.273905448     1.000103065     0.0001
2456855.294337015     1.000065523     0.0001
2456855.314768781     0.999992384     0.0001
2456855.335200447     0.99985773     0.0001
2456855.355632214     0.999973212     0.0001
2456855.37606378     0.999978172     0.0001
2456855.396495446     0.999953967     0.0001
2456855.416927213     1.000052842     0.0001
2456855.478222211     0.999698477     0.0001
2456855.498653877     0.999649247     0.0001
2456855.519085443     0.999804799     0.0001
2456855.539517209     0.999897519     0.0001
2456855.559948874     1.000024589     0.0001
2456855.58038044     0.999792318     0.0001
2456855.600812206     0.999722461     0.0001
2456855.621243872     0.999817715     0.0001
2456855.641675537     0.999815854     0.0001
2456855.662107203     0.999901608     0.0001
2456855.682538769     0.999786225     0.0001
2456855.702970534     0.999817541     0.0001
2456855.7234022     0.999907527     0.0001
2456855.743833765     0.999784742     0.0001
2456855.76426553     0.999718489     0.0001
2456855.784697196     0.999927325     0.0001
2456855.805128761     0.999860705     0.0001
2456855.825560526     0.999852731     0.0001
2456855.845992191     0.999816672     0.0001
2456855.866423956     0.999866791     0.0001
2456855.886855522     0.999789427     0.0001
2456855.907287187     0.999901742     0.0001
2456855.927718952     0.999948518     0.0001
2456855.948150516     0.999914153     0.0001
2456855.968582181     0.999967748     0.0001
2456855.989013946     0.999854171     0.0001
2456856.009445611     0.999944458     0.0001
2456856.029877176     0.999995657     0.0001
2456856.050308941     1.000047711     0.0001
2456856.070740605     0.999868126     0.0001
2456856.09117227     0.999835303     0.0001
2456856.111603934     0.999870016     0.0001
2456856.132035599     1.000017688     0.0001
2456856.152467363     0.999897998     0.0001
2456856.193330592     0.99965292     0.0001
2456856.213762357     0.999783132     0.0001
2456856.234193921     0.999840682     0.0001
2456856.254625585     0.999711054     0.0001
2456856.27505735     0.999757724     0.0001
2456856.295488914     0.999804062     0.0001
2456856.315920578     0.999755498     0.0001
2456856.336352342     0.9997566     0.0001
2456856.356783906     0.999856561     0.0001
2456856.37721567     0.999752907     0.0001
2456856.397647234     0.999755625     0.0001
2456856.438510662     0.999744509     0.0001
2456856.458942226     0.999805161     0.0001
2456856.47937389     0.999733017     0.0001
2456856.499805653     0.999720214     0.0001
2456856.520237317     0.999684985     0.0001
2456856.540668881     0.999584964     0.0001
2456856.561100645     0.999705517     0.0001
2456856.581532308     0.9996714     0.0001
2456856.601963972     0.99971759     0.0001
2456856.622395636     0.999599558     0.0001
2456856.642827299     0.999638273     0.0001
2456856.724554053     0.999543727     0.0001
2456856.744985616     0.9997739     0.0001
2456856.765417279     0.99975082     0.0001
2456856.785849043     0.999616244     0.0001
2456856.806280606     0.999468787     0.0001
2456856.826712369     0.999511734     0.0001
2456856.847144032     0.999465096     0.0001
2456856.867575595     0.999624849     0.0001
2456856.888007358     0.999620631     0.0001
2456856.908439021     0.999576392     0.0001
2456856.928870584     0.999556743     0.0001
2456856.949302347     0.999601743     0.0001
2456856.96973401     0.999458583     0.0001
2456856.990165673     0.999535761     0.0001
2456857.010597336     0.999487579     0.0001
2456857.031028999     0.999863111     0.0001
2456857.051460662     0.999576932     0.0001
2456857.071892324     0.99955985     0.0001
2456857.092323987     0.999530082     0.0001
2456857.11275565     0.99943984     0.0001
2456857.133187312     0.999540138     0.0001
2456857.174050638     0.999593349     0.0001
2456857.1944823     0.999522902     0.0001
2456857.214913963     0.999549815     0.0001
2456857.235345725     0.999551113     0.0001
2456857.255777288     0.999612306     0.0001
2456857.27620905     0.999913481     0.0001
2456857.296640712     0.999509504     0.0001
2456857.317072275     0.999673885     0.0001
2456857.337504037     0.999522877     0.0001
2456857.357935699     0.999559349     0.0001
2456857.378367262     0.999513576     0.0001
2456857.419230686     0.999498577     0.0001
2456857.439662248     0.999538433     0.0001
2456857.46009401     0.999443921     0.0001
2456857.480525672     0.999453103     0.0001
2456857.500957434     0.999490779     0.0001
2456857.521388997     0.999439508     0.0001
2456857.541820659     0.999458776     0.0001
2456857.562252421     0.999403421     0.0001
2456857.582683982     0.999451879     0.0001
2456857.603115645     0.999387569     0.0001
2456857.623547406     0.999374729     0.0001
2456857.66441063     0.99949789     0.0001
2456857.684842392     0.999396546     0.0001
2456857.705274054     0.999427032     0.0001
2456857.725705715     0.99945827     0.0001
2456857.746137377     0.999488782     0.0001
2456857.766568939     0.99930184     0.0001
2456857.787000701     0.999596637     0.0001
2456857.807432362     0.999415722     0.0001
2456857.827863924     0.999447738     0.0001
2456857.848295685     0.999405312     0.0001
2456857.868727347     0.999339842     0.0001
2456857.90959067     0.99938691     0.0001
2456857.930022332     0.999427119     0.0001
2456857.950454093     0.999354125     0.0001
2456857.970885654     0.999611763     0.0001
2456857.991317316     0.999461936     0.0001
2456858.011749077     0.999460192     0.0001
2456858.032180639     0.999682699     0.0001
2456858.0526123     0.999584352     0.0001
2456858.073044061     0.9994764     0.0001
2456858.093475623     0.999506902     0.0001
2456858.113907284     0.999440126     0.0001
2456858.154770706     0.999377092     0.0001
2456858.175202368     0.999490807     0.0001
2456858.195634029     0.999352769     0.0001
2456858.21606569     0.999558329     0.0001
2456858.236497351     0.999453118     0.0001
2456858.256929012     0.999398745     0.0001
2456858.277360673     0.99957739     0.0001
2456858.297792434     0.999480952     0.0001
2456858.318223995     0.999440211     0.0001
2456858.338655656     0.999422701     0.0001
2456858.359087417     0.999449639     0.0001
2456858.399950739     0.999224816     0.0001
2456858.4203823     0.99936747     0.0001
2456858.440813961     0.999391551     0.0001
2456858.461245722     0.999432083     0.0001
2456858.481677283     0.999426962     0.0001
2456858.502108944     0.999361012     0.0001
2456858.522540705     0.999374424     0.0001
2456858.542972265     0.999379934     0.0001
2456858.563403926     0.999441998     0.0001
2456858.583835687     0.999536947     0.0001
2456858.604267248     0.999363184     0.0001
2456858.685993991     0.999392229     0.0001
2456858.706425651     0.999321861     0.0001
2456858.726857312     0.999521058     0.0001
2456858.747288973     0.999729324     0.0001
2456858.767720633     0.99936485     0.0001
2456858.788152294     0.999267021     0.0001
2456858.808583955     0.999783518     0.0001
2456858.829015615     0.999483188     0.0001
2456858.849447376     0.999486446     0.0001
2456858.890310597     0.999465894     0.0001
2456858.910742357     0.999550253     0.0001
2456858.931174018     0.999563143     0.0001
2456858.951605578     0.9997214     0.0001
2456858.972037339     0.999482187     0.0001
2456858.992468999     0.999421435     0.0001
2456859.01290056     0.99952418     0.0001
2456859.03333232     0.999534987     0.0001
2456859.05376398     0.999384245     0.0001
2456859.074195641     0.999480098     0.0001
2456859.094627301     0.999546795     0.0001
2456859.155922282     0.999637469     0.0001
2456859.176353842     0.999511924     0.0001
2456859.196785603     0.999568912     0.0001
2456859.217217263     0.999611068     0.0001
2456859.237648923     0.999754529     0.0001
2456859.258080584     0.999570114     0.0001
2456859.278512244     0.99948835     0.0001
2456859.298944004     0.999613626     0.0001
2456859.319375564     0.999493233     0.0001
2456859.339807225     0.999578414     0.0001
2456859.401102205     0.999633502     0.0001
2456859.421533965     0.99963114     0.0001
2456859.441965626     0.999592941     0.0001
2456859.462397186     0.999518141     0.0001
2456859.482828946     0.999646906     0.0001
2456859.503260606     0.999613755     0.0001
2456859.523692366     0.999677134     0.0001
2456859.564555586     0.999643274     0.0001
2456859.584987347     0.999444529     0.0001
2456859.605418907     0.999644047     0.0001
2456859.625850567     0.999503565     0.0001
2456859.646282327     0.999685638     0.0001
2456859.666713887     0.999589829     0.0001
2456859.687145547     0.999677007     0.0001
2456859.707577307     0.999609948     0.0001
2456859.728008867     0.999735023     0.0001
2456859.748440627     0.99961292     0.0001
2456859.768872287     0.999470002     0.0001
2456859.789303847     0.999600943     0.0001
2456859.809735607     0.999569128     0.0001
2456859.830167167     0.999649075     0.0001
2456859.871030587     0.999572892     0.0001
2456859.891462147     0.999690967     0.0001
2456859.911893807     0.999671692     0.0001
2456859.932325567     0.999701651     0.0001
2456859.952757227     0.999614856     0.0001
2456859.973188887     0.999565051     0.0001
2456859.993620547     0.999801336     0.0001
2456860.014052207     0.999686243     0.0001
2456860.034483967     0.999856444     0.0001
2456860.054915527     0.99998645     0.0001
2456860.116210507     0.999682989     0.0001
2456860.136642167     0.999662674     0.0001
2456860.157073927     0.999607871     0.0001
2456860.177505487     0.999623348     0.0001
2456860.197937247     0.999664318     0.0001
2456860.218368907     0.999751066     0.0001
2456860.238800467     0.999576936     0.0001
2456860.259232227     0.999565289     0.0001
2456860.279663887     0.999709118     0.0001
2456860.300095446     0.999705359     0.0001
2456860.381822186     0.999466745     0.0001
2456860.402253846     0.999622279     0.0001
2456860.422685606     0.999730229     0.0001
2456860.443117166     0.999683808     0.0001
2456860.463548826     0.999594562     0.0001
2456860.483980486     0.999557645     0.0001
2456860.504412246     0.999626213     0.0001
2456860.524843806     0.999544884     0.0001
2456860.545275566     0.99959494     0.0001
2456860.565707125     0.999467056     0.0001
2456860.627002105     0.999543813     0.0001
2456860.647433865     0.999592139     0.0001
2456860.667865525     0.999584953     0.0001
2456860.688297085     0.999792092     0.0001
2456860.708728845     0.999476342     0.0001
2456860.729160505     0.999501542     0.0001
2456860.749592065     0.999785415     0.0001
2456860.770023825     0.999666244     0.0001
2456860.790455485     0.999487599     0.0001
2456860.810887245     0.999541762     0.0001
2456860.872182225     0.999460132     0.0001
2456860.892613785     0.999512412     0.0001
2456860.913045445     0.999598886     0.0001
2456860.933477205     0.999846909     0.0001
2456860.953908765     0.999704962     0.0001
2456860.974340425     0.999576334     0.0001
2456860.994772185     0.999548744     0.0001
2456861.035635505     0.999529317     0.0001
2456861.056067165     0.999478667     0.0001
2456861.076498825     0.999508848     0.0001
2456861.096930485     0.999485364     0.0001
2456861.178657125     0.999470454     0.0001
2456861.199088785     0.999467809     0.0001
2456861.219520445     0.999501087     0.0001
2456861.239952105     0.999579824     0.0001
2456861.260383865     0.999453271     0.0001
2456861.280815425     0.99946641     0.0001
2456861.301247085     0.999449319     0.0001
2456861.342110406     0.99940771     0.0001
2456861.362542066     0.99958035     0.0001
2456861.382973826     0.999494635     0.0001
2456861.403405386     0.999590793     0.0001
2456861.423837146     0.999493501     0.0001
2456861.444268806     0.999585954     0.0001
2456861.464700367     0.999475284     0.0001
2456861.485132127     0.999448934     0.0001
2456861.505563787     0.998978186     0.0001
2456861.525995347     0.998656765     0.0001
2456861.546427107     0.998733323     0.0001
2456861.607722088     0.998735428     0.0001
2456861.628153749     0.998898338     0.0001
2456861.648585509     0.999492311     0.0001
2456861.669017069     0.999498816     0.0001
2456861.689448729     0.999524476     0.0001
2456861.70988049     0.999512008     0.0001
2456861.75074371     0.999604897     0.0001
2456861.771175471     0.999402997     0.0001
2456861.791607131     0.999490379     0.0001
2456861.852902112     0.999659169     0.0001
2456861.873333773     0.99948522     0.0001
2456861.893765433     0.999476613     0.0001
2456861.914196994     0.999661518     0.0001
2456861.934628754     0.999478713     0.0001
2456861.955060415     0.999570161     0.0001
2456861.975491975     0.999452629     0.0001
2456861.995923736     0.999453398     0.0001
2456862.016355396     0.99951293     0.0001
2456862.036786957     0.9995116     0.0001
2456862.057218717     0.999489363     0.0001
2456862.077650378     0.999469261     0.0001
2456862.098082139     0.999505706     0.0001
2456862.118513699     0.99960439     0.0001
2456862.13894536     0.999414395     0.0001
2456862.179808681     0.999544378     0.0001
2456862.200240342     0.999521219     0.0001
2456862.220672103     0.999473124     0.0001
2456862.241103763     0.999552415     0.0001
2456862.261535424     0.999452939     0.0001
2456862.281967085     0.999668432     0.0001
2456862.343262067     0.999458898     0.0001
2456862.363693728     0.999465897     0.0001
2456862.384125489     0.99949812     0.0001
2456862.40455705     0.999437004     0.0001
2456862.424988711     0.999510874     0.0001
2456862.465852033     0.999476693     0.0001
2456862.486283793     0.999404912     0.0001
2456862.506715454     0.999415287     0.0001
2456862.588441999     0.999570101     0.0001
2456862.60887376     0.999824697     0.0001
2456862.629305321     0.999447551     0.0001
2456862.649736982     0.999484495     0.0001
2456862.670168743     0.999524746     0.0001
2456862.690600304     0.999516185     0.0001
2456862.711032065     0.999511049     0.0001
2456862.731463727     0.999521722     0.0001
2456862.751895388     0.999358238     0.0001
2456862.772327049     0.999654989     0.0001
2456862.833622033     0.999508566     0.0001
2456862.854053695     0.999578433     0.0001
2456862.874485456     0.999518991     0.0001
2456862.894917117     0.999581305     0.0001
2456862.915348679     0.999400068     0.0001
2456862.93578044     0.999675514     0.0001
2456862.956212102     0.999418915     0.0001
2456862.976643663     0.999416317     0.0001
2456862.997075425     0.999454634     0.0001
2456863.017507086     0.999400031     0.0001
2456863.05837041     0.999497372     0.0001
2456863.078802071     0.999521587     0.0001
2456863.099233833     0.99953692     0.0001
2456863.119665395     0.999758827     0.0001
2456863.140097056     0.999433586     0.0001
2456863.160528818     0.999424917     0.0001
2456863.18096038     0.999509177     0.0001
2456863.201392042     0.999585038     0.0001
2456863.221823704     0.999495213     0.0001
2456863.242255365     0.999469631     0.0001
2456863.283118689     0.999537518     0.0001
2456863.303550351     0.999352993     0.0001
2456863.323982113     0.999456416     0.0001
2456863.344413675     0.999456253     0.0001
2456863.364845337     0.999342797     0.0001
2456863.385277099     0.999304762     0.0001
2456863.405708761     0.999484498     0.0001
2456863.426140324     0.999434666     0.0001
2456863.446572086     0.999315795     0.0001
2456863.467003748     0.999444376     0.0001
2456863.48743541     0.999544056     0.0001
2456863.507867072     0.999362694     0.0001
2456863.548730397     0.999510442     0.0001
2456863.569162059     0.99951557     0.0001
2456863.589593722     0.999525993     0.0001
2456863.610025484     0.999479798     0.0001
2456863.630457047     0.999399856     0.0001
2456863.650888709     0.998279689     0.0001
2456863.671320472     0.998111395     0.0001
